"","id","date","tavg"
"728","RSM00034123",2008-12-28,-148
"729","RSM00034123",2008-12-29,-90
"730","RSM00034123",2008-12-30,-69
"731","RSM00034123",2008-12-31,-50
"732","RSM00034123",2009-01-01,-49
"733","RSM00034123",2009-01-02,-83
"734","RSM00034123",2009-01-03,-132
"735","RSM00034123",2009-01-04,-103
"736","RSM00034123",2009-01-05,-120
"737","RSM00034123",2009-01-06,-206
"738","RSM00034123",2009-01-07,-155
"739","RSM00034123",2009-01-08,-160
"740","RSM00034123",2009-01-09,-131
"741","RSM00034123",2009-01-10,-67
"742","RSM00034123",2009-01-11,-130
"743","RSM00034123",2009-01-12,-42
"744","RSM00034123",2009-01-13,-15
"745","RSM00034123",2009-01-14,-33
"746","RSM00034123",2009-01-15,-2
"747","RSM00034123",2009-01-16,13
"748","RSM00034123",2009-01-17,8
"749","RSM00034123",2009-01-18,1
"750","RSM00034123",2009-01-19,-42
"751","RSM00034123",2009-01-20,-55
"752","RSM00034123",2009-01-21,-69
"753","RSM00034123",2009-01-22,-19
"754","RSM00034123",2009-01-23,-20
"755","RSM00034123",2009-01-24,-13
"756","RSM00034123",2009-01-25,11
"757","RSM00034123",2009-01-26,-6
"758","RSM00034123",2009-01-27,-6
"759","RSM00034123",2009-01-28,-14
"760","RSM00034123",2009-01-29,-5
"761","RSM00034123",2009-01-30,-7
"762","RSM00034123",2009-01-31,-31
"763","RSM00034123",2009-02-01,-100
"764","RSM00034123",2009-02-02,-100
"765","RSM00034123",2009-02-03,-132
"766","RSM00034123",2009-02-04,-107
"767","RSM00034123",2009-02-05,-17
"768","RSM00034123",2009-02-06,-23
"769","RSM00034123",2009-02-07,-25
"770","RSM00034123",2009-02-08,8
"771","RSM00034123",2009-02-09,11
"772","RSM00034123",2009-02-10,-2
"773","RSM00034123",2009-02-11,-25
"774","RSM00034123",2009-02-12,-14
"775","RSM00034123",2009-02-13,-7
"776","RSM00034123",2009-02-14,10
"777","RSM00034123",2009-02-15,13
"778","RSM00034123",2009-02-16,7
"779","RSM00034123",2009-02-17,3
"780","RSM00034123",2009-02-18,-24
"781","RSM00034123",2009-02-19,-72
"782","RSM00034123",2009-02-20,-54
"783","RSM00034123",2009-02-21,-67
"784","RSM00034123",2009-02-22,-137
"785","RSM00034123",2009-02-23,-113
"786","RSM00034123",2009-02-24,-87
"787","RSM00034123",2009-02-25,-59
"788","RSM00034123",2009-02-26,-56
"789","RSM00034123",2009-02-27,-41
"790","RSM00034123",2009-02-28,-15
"791","RSM00034123",2009-03-01,-3
"792","RSM00034123",2009-03-02,-17
"793","RSM00034123",2009-03-03,-35
"794","RSM00034123",2009-03-04,-66
"795","RSM00034123",2009-03-05,-82
"796","RSM00034123",2009-03-06,-79
"797","RSM00034123",2009-03-07,-51
"798","RSM00034123",2009-03-08,-14
"799","RSM00034123",2009-03-09,8
"800","RSM00034123",2009-03-10,17
"801","RSM00034123",2009-03-11,23
"802","RSM00034123",2009-03-12,23
"803","RSM00034123",2009-03-13,37
"804","RSM00034123",2009-03-14,9
"805","RSM00034123",2009-03-15,-16
"806","RSM00034123",2009-03-16,-40
"807","RSM00034123",2009-03-17,-31
"808","RSM00034123",2009-03-18,8
"809","RSM00034123",2009-03-19,8
"810","RSM00034123",2009-03-20,14
"811","RSM00034123",2009-03-21,-7
"812","RSM00034123",2009-03-22,5
"813","RSM00034123",2009-03-23,-31
"814","RSM00034123",2009-03-24,-6
"815","RSM00034123",2009-03-25,36
"816","RSM00034123",2009-03-26,15
"817","RSM00034123",2009-03-27,5
"818","RSM00034123",2009-03-28,-1
"819","RSM00034123",2009-03-29,32
"820","RSM00034123",2009-03-30,65
"821","RSM00034123",2009-03-31,102
"822","RSM00034123",2009-04-01,51
"823","RSM00034123",2009-04-02,33
"824","RSM00034123",2009-04-03,30
"825","RSM00034123",2009-04-04,48
"826","RSM00034123",2009-04-05,26
"827","RSM00034123",2009-04-06,108
"828","RSM00034123",2009-04-07,90
"829","RSM00034123",2009-04-08,33
"830","RSM00034123",2009-04-09,22
"831","RSM00034123",2009-04-10,22
"832","RSM00034123",2009-04-11,12
"833","RSM00034123",2009-04-12,40
"834","RSM00034123",2009-04-13,69
"835","RSM00034123",2009-04-14,82
"836","RSM00034123",2009-04-15,108
"837","RSM00034123",2009-04-16,113
"838","RSM00034123",2009-04-17,52
"839","RSM00034123",2009-04-18,94
"840","RSM00034123",2009-04-19,55
"841","RSM00034123",2009-04-20,41
"842","RSM00034123",2009-04-21,31
"843","RSM00034123",2009-04-22,7
"844","RSM00034123",2009-04-23,38
"845","RSM00034123",2009-04-24,77
"846","RSM00034123",2009-04-25,94
"847","RSM00034123",2009-04-26,135
"848","RSM00034123",2009-04-27,163
"849","RSM00034123",2009-04-28,185
"850","RSM00034123",2009-04-29,183
"851","RSM00034123",2009-04-30,183
"852","RSM00034123",2009-05-01,136
"853","RSM00034123",2009-05-02,114
"854","RSM00034123",2009-05-03,134
"855","RSM00034123",2009-05-04,140
"856","RSM00034123",2009-05-05,165
"857","RSM00034123",2009-05-06,157
"858","RSM00034123",2009-05-07,124
"859","RSM00034123",2009-05-08,150
"860","RSM00034123",2009-05-09,156
"861","RSM00034123",2009-05-10,163
"862","RSM00034123",2009-05-11,175
"863","RSM00034123",2009-05-12,179
"864","RSM00034123",2009-05-13,139
"865","RSM00034123",2009-05-14,109
"866","RSM00034123",2009-05-15,82
"867","RSM00034123",2009-05-16,98
"868","RSM00034123",2009-05-17,110
"869","RSM00034123",2009-05-18,123
"870","RSM00034123",2009-05-19,135
"871","RSM00034123",2009-05-20,151
"872","RSM00034123",2009-05-21,172
"873","RSM00034123",2009-05-22,157
"874","RSM00034123",2009-05-23,196
"875","RSM00034123",2009-05-24,147
"876","RSM00034123",2009-05-25,115
"877","RSM00034123",2009-05-26,131
"878","RSM00034123",2009-05-27,148
"879","RSM00034123",2009-05-28,175
"880","RSM00034123",2009-05-29,166
"881","RSM00034123",2009-05-30,190
"882","RSM00034123",2009-05-31,204
"883","RSM00034123",2009-06-01,196
"884","RSM00034123",2009-06-02,204
"885","RSM00034123",2009-06-03,213
"886","RSM00034123",2009-06-04,197
"887","RSM00034123",2009-06-05,160
"888","RSM00034123",2009-06-06,152
"889","RSM00034123",2009-06-07,134
"890","RSM00034123",2009-06-08,213
"891","RSM00034123",2009-06-09,192
"892","RSM00034123",2009-06-10,231
"893","RSM00034123",2009-06-11,242
"894","RSM00034123",2009-06-12,250
"895","RSM00034123",2009-06-13,227
"896","RSM00034123",2009-06-14,175
"897","RSM00034123",2009-06-15,169
"898","RSM00034123",2009-06-16,163
"899","RSM00034123",2009-06-17,154
"900","RSM00034123",2009-06-18,136
"901","RSM00034123",2009-06-19,146
"902","RSM00034123",2009-06-20,209
"903","RSM00034123",2009-06-21,232
"904","RSM00034123",2009-06-22,248
"905","RSM00034123",2009-06-23,252
"906","RSM00034123",2009-06-24,230
"907","RSM00034123",2009-06-25,221
"908","RSM00034123",2009-06-26,229
"909","RSM00034123",2009-06-27,226
"910","RSM00034123",2009-06-28,223
"911","RSM00034123",2009-06-29,238
"912","RSM00034123",2009-06-30,199
"913","RSM00034123",2009-07-01,173
"914","RSM00034123",2009-07-02,177
"915","RSM00034123",2009-07-03,197
"916","RSM00034123",2009-07-04,182
"917","RSM00034123",2009-07-05,125
"918","RSM00034123",2009-07-06,136
"919","RSM00034123",2009-07-07,146
"920","RSM00034123",2009-07-08,166
"921","RSM00034123",2009-07-09,223
"922","RSM00034123",2009-07-10,223
"923","RSM00034123",2009-07-11,215
"924","RSM00034123",2009-07-12,231
"925","RSM00034123",2009-07-13,241
"926","RSM00034123",2009-07-14,272
"927","RSM00034123",2009-07-15,277
"928","RSM00034123",2009-07-16,270
"929","RSM00034123",2009-07-17,277
"930","RSM00034123",2009-07-18,265
"931","RSM00034123",2009-07-19,274
"932","RSM00034123",2009-07-20,269
"933","RSM00034123",2009-07-21,203
"934","RSM00034123",2009-07-22,199
"935","RSM00034123",2009-07-23,184
"936","RSM00034123",2009-07-24,202
"937","RSM00034123",2009-07-25,238
"938","RSM00034123",2009-07-26,251
"939","RSM00034123",2009-07-27,219
"940","RSM00034123",2009-07-28,191
"941","RSM00034123",2009-07-29,203
"942","RSM00034123",2009-07-30,235
"943","RSM00034123",2009-07-31,232
"944","RSM00034123",2009-08-01,230
"945","RSM00034123",2009-08-02,205
"946","RSM00034123",2009-08-03,204
"947","RSM00034123",2009-08-04,192
"948","RSM00034123",2009-08-05,182
"949","RSM00034123",2009-08-06,169
"950","RSM00034123",2009-08-07,160
"951","RSM00034123",2009-08-08,140
"952","RSM00034123",2009-08-09,129
"953","RSM00034123",2009-08-10,144
"954","RSM00034123",2009-08-11,172
"955","RSM00034123",2009-08-12,188
"956","RSM00034123",2009-08-13,196
"957","RSM00034123",2009-08-14,199
"958","RSM00034123",2009-08-15,179
"959","RSM00034123",2009-08-16,172
"960","RSM00034123",2009-08-17,190
"961","RSM00034123",2009-08-18,220
"962","RSM00034123",2009-08-19,196
"963","RSM00034123",2009-08-20,151
"964","RSM00034123",2009-08-21,124
"965","RSM00034123",2009-08-22,140
"966","RSM00034123",2009-08-23,162
"967","RSM00034123",2009-08-24,161
"968","RSM00034123",2009-08-25,160
"969","RSM00034123",2009-08-26,164
"970","RSM00034123",2009-08-27,167
"971","RSM00034123",2009-08-28,172
"972","RSM00034123",2009-08-29,197
"973","RSM00034123",2009-08-30,183
"974","RSM00034123",2009-08-31,189
"975","RSM00034123",2009-09-01,207
"976","RSM00034123",2009-09-02,206
"977","RSM00034123",2009-09-03,202
"978","RSM00034123",2009-09-04,206
"979","RSM00034123",2009-09-05,201
"980","RSM00034123",2009-09-06,183
"981","RSM00034123",2009-09-07,207
"982","RSM00034123",2009-09-08,210
"983","RSM00034123",2009-09-09,196
"984","RSM00034123",2009-09-10,209
"985","RSM00034123",2009-09-11,189
"986","RSM00034123",2009-09-12,180
"987","RSM00034123",2009-09-13,173
"988","RSM00034123",2009-09-14,177
"989","RSM00034123",2009-09-15,187
"990","RSM00034123",2009-09-16,163
"991","RSM00034123",2009-09-17,152
"992","RSM00034123",2009-09-18,161
"993","RSM00034123",2009-09-19,108
"994","RSM00034123",2009-09-20,93
"995","RSM00034123",2009-09-21,139
"996","RSM00034123",2009-09-22,164
"997","RSM00034123",2009-09-23,149
"998","RSM00034123",2009-09-24,169
"999","RSM00034123",2009-09-25,141
"1000","RSM00034123",2009-09-26,95
"1001","RSM00034123",2009-09-27,103
"1002","RSM00034123",2009-09-28,136
"1003","RSM00034123",2009-09-29,167
"1004","RSM00034123",2009-09-30,109
"1005","RSM00034123",2009-10-01,66
"1006","RSM00034123",2009-10-02,106
"1007","RSM00034123",2009-10-03,71
"1008","RSM00034123",2009-10-04,75
"1009","RSM00034123",2009-10-05,113
"1010","RSM00034123",2009-10-06,99
"1011","RSM00034123",2009-10-07,72
"1012","RSM00034123",2009-10-08,99
"1013","RSM00034123",2009-10-09,137
"1014","RSM00034123",2009-10-10,82
"1015","RSM00034123",2009-10-11,79
"1016","RSM00034123",2009-10-12,121
"1017","RSM00034123",2009-10-13,148
"1018","RSM00034123",2009-10-14,167
"1019","RSM00034123",2009-10-15,126
"1020","RSM00034123",2009-10-16,106
"1021","RSM00034123",2009-10-17,145
"1022","RSM00034123",2009-10-18,101
"1023","RSM00034123",2009-10-19,118
"1024","RSM00034123",2009-10-20,65
"1025","RSM00034123",2009-10-21,87
"1026","RSM00034123",2009-10-22,137
"1027","RSM00034123",2009-10-23,112
"1028","RSM00034123",2009-10-24,107
"1029","RSM00034123",2009-10-25,68
"1030","RSM00034123",2009-10-26,22
"1031","RSM00034123",2009-10-27,26
"1032","RSM00034123",2009-10-28,14
"1033","RSM00034123",2009-10-29,39
"1034","RSM00034123",2009-10-30,33
"1035","RSM00034123",2009-10-31,-13
"1036","RSM00034123",2009-11-01,-14
"1037","RSM00034123",2009-11-02,-28
"1038","RSM00034123",2009-11-03,-34
"1039","RSM00034123",2009-11-04,-33
"1040","RSM00034123",2009-11-05,-11
"1041","RSM00034123",2009-11-06,0
"1042","RSM00034123",2009-11-07,26
"1043","RSM00034123",2009-11-08,21
"1044","RSM00034123",2009-11-09,7
"1045","RSM00034123",2009-11-10,37
"1046","RSM00034123",2009-11-11,34
"1047","RSM00034123",2009-11-12,31
"1048","RSM00034123",2009-11-13,59
"1049","RSM00034123",2009-11-14,47
"1050","RSM00034123",2009-11-15,26
"1051","RSM00034123",2009-11-16,7
"1052","RSM00034123",2009-11-17,6
"1053","RSM00034123",2009-11-18,32
"1054","RSM00034123",2009-11-19,44
"1055","RSM00034123",2009-11-20,51
"1056","RSM00034123",2009-11-21,20
"1057","RSM00034123",2009-11-22,60
"1058","RSM00034123",2009-11-23,48
"1059","RSM00034123",2009-11-24,42
"1060","RSM00034123",2009-11-25,58
"1061","RSM00034123",2009-11-26,51
"1062","RSM00034123",2009-11-27,63
"1063","RSM00034123",2009-11-28,51
"1064","RSM00034123",2009-11-29,77
"1065","RSM00034123",2009-11-30,56
"1066","RSM00034123",2009-12-01,44
"1067","RSM00034123",2009-12-02,69
"1068","RSM00034123",2009-12-03,46
"1069","RSM00034123",2009-12-04,9
"1070","RSM00034123",2009-12-05,16
"1071","RSM00034123",2009-12-06,1
"1072","RSM00034123",2009-12-07,-56
"1073","RSM00034123",2009-12-08,-56
"1074","RSM00034123",2009-12-09,-72
"1075","RSM00034123",2009-12-10,-56
"1076","RSM00034123",2009-12-11,-70
"1077","RSM00034123",2009-12-12,-64
"1078","RSM00034123",2009-12-13,-71
"1079","RSM00034123",2009-12-14,-80
"1080","RSM00034123",2009-12-15,-123
"1081","RSM00034123",2009-12-16,-233
"1082","RSM00034123",2009-12-17,-233
"1083","RSM00034123",2009-12-18,-171
"1084","RSM00034123",2009-12-19,-134
"1085","RSM00034123",2009-12-20,-101
"1086","RSM00034123",2009-12-21,-52
"1087","RSM00034123",2009-12-22,-138
"1088","RSM00034123",2009-12-23,-94
"1089","RSM00034123",2009-12-24,-63
"1090","RSM00034123",2009-12-25,1
"1091","RSM00034123",2009-12-26,17
"1092","RSM00034123",2009-12-27,17
"1093","RSM00034123",2009-12-28,-6
"1094","RSM00034123",2009-12-29,7
"1095","RSM00034123",2009-12-30,-12
"1096","RSM00034123",2009-12-31,-26
"1097","RSM00034123",2007-01-01,9
"1098","RSM00034123",2007-01-02,16
"1099","RSM00034123",2007-01-03,15
"1100","RSM00034123",2007-01-04,3
"1101","RSM00034123",2007-01-05,-7
"1102","RSM00034123",2007-01-06,-15
"1103","RSM00034123",2007-01-07,5
"1104","RSM00034123",2007-01-08,10
"1105","RSM00034123",2007-01-09,12
"1106","RSM00034123",2007-01-10,17
"1107","RSM00034123",2007-01-11,42
"1108","RSM00034123",2007-01-12,42
"1109","RSM00034123",2007-01-13,46
"1110","RSM00034123",2007-01-14,25
"1111","RSM00034123",2007-01-15,22
"1112","RSM00034123",2007-01-16,10
"1113","RSM00034123",2007-01-17,14
"1114","RSM00034123",2007-01-18,24
"1115","RSM00034123",2007-01-19,39
"1116","RSM00034123",2007-01-20,31
"1117","RSM00034123",2007-01-21,6
"1118","RSM00034123",2007-01-22,24
"1119","RSM00034123",2007-01-23,27
"1120","RSM00034123",2007-01-24,-1
"1121","RSM00034123",2007-01-25,34
"1122","RSM00034123",2007-01-26,-26
"1123","RSM00034123",2007-01-27,-52
"1124","RSM00034123",2007-01-28,-38
"1125","RSM00034123",2007-01-29,-84
"1126","RSM00034123",2007-01-30,-98
"1127","RSM00034123",2007-01-31,-127
"1128","RSM00034123",2007-02-01,-112
"1129","RSM00034123",2007-02-02,-93
"1130","RSM00034123",2007-02-03,-156
"1131","RSM00034123",2007-02-04,-149
"1132","RSM00034123",2007-02-05,-83
"1133","RSM00034123",2007-02-06,-29
"1134","RSM00034123",2007-02-07,-14
"1135","RSM00034123",2007-02-08,-42
"1136","RSM00034123",2007-02-09,-90
"1137","RSM00034123",2007-02-10,23
"1138","RSM00034123",2007-02-11,-26
"1139","RSM00034123",2007-02-12,-86
"1140","RSM00034123",2007-02-13,-15
"1141","RSM00034123",2007-02-14,23
"1142","RSM00034123",2007-02-15,24
"1143","RSM00034123",2007-02-16,-15
"1144","RSM00034123",2007-02-17,-88
"1145","RSM00034123",2007-02-18,-86
"1146","RSM00034123",2007-02-19,-33
"1147","RSM00034123",2007-02-20,-24
"1148","RSM00034123",2007-02-21,-63
"1149","RSM00034123",2007-02-22,-168
"1150","RSM00034123",2007-02-23,-200
"1151","RSM00034123",2007-02-24,-162
"1152","RSM00034123",2007-02-25,-116
"1153","RSM00034123",2007-02-26,-132
"1154","RSM00034123",2007-02-27,-124
"1155","RSM00034123",2007-02-28,-80
"1156","RSM00034123",2007-03-01,-18
"1157","RSM00034123",2007-03-02,2
"1158","RSM00034123",2007-03-03,24
"1159","RSM00034123",2007-03-04,15
"1160","RSM00034123",2007-03-05,11
"1161","RSM00034123",2007-03-06,20
"1162","RSM00034123",2007-03-07,12
"1163","RSM00034123",2007-03-08,5
"1164","RSM00034123",2007-03-09,9
"1165","RSM00034123",2007-03-10,20
"1166","RSM00034123",2007-03-11,35
"1167","RSM00034123",2007-03-12,27
"1168","RSM00034123",2007-03-13,17
"1169","RSM00034123",2007-03-14,31
"1170","RSM00034123",2007-03-15,46
"1171","RSM00034123",2007-03-16,32
"1172","RSM00034123",2007-03-17,20
"1173","RSM00034123",2007-03-18,47
"1174","RSM00034123",2007-03-19,37
"1175","RSM00034123",2007-03-20,75
"1176","RSM00034123",2007-03-21,76
"1177","RSM00034123",2007-03-22,75
"1178","RSM00034123",2007-03-23,57
"1179","RSM00034123",2007-03-24,46
"1180","RSM00034123",2007-03-25,44
"1181","RSM00034123",2007-03-26,30
"1182","RSM00034123",2007-03-27,46
"1183","RSM00034123",2007-03-28,68
"1184","RSM00034123",2007-03-29,94
"1185","RSM00034123",2007-03-30,97
"1186","RSM00034123",2007-03-31,79
"1187","RSM00034123",2007-04-01,93
"1188","RSM00034123",2007-04-02,86
"1189","RSM00034123",2007-04-03,84
"1190","RSM00034123",2007-04-04,113
"1191","RSM00034123",2007-04-05,112
"1192","RSM00034123",2007-04-06,85
"1193","RSM00034123",2007-04-07,49
"1194","RSM00034123",2007-04-08,30
"1195","RSM00034123",2007-04-09,17
"1196","RSM00034123",2007-04-10,17
"1197","RSM00034123",2007-04-11,71
"1198","RSM00034123",2007-04-12,71
"1199","RSM00034123",2007-04-13,57
"1200","RSM00034123",2007-04-14,38
"1201","RSM00034123",2007-04-15,34
"1202","RSM00034123",2007-04-16,54
"1203","RSM00034123",2007-04-17,52
"1204","RSM00034123",2007-04-18,83
"1205","RSM00034123",2007-04-19,90
"1206","RSM00034123",2007-04-20,90
"1207","RSM00034123",2007-04-21,75
"1208","RSM00034123",2007-04-22,42
"1209","RSM00034123",2007-04-23,49
"1210","RSM00034123",2007-04-24,58
"1211","RSM00034123",2007-04-25,79
"1212","RSM00034123",2007-04-26,100
"1213","RSM00034123",2007-04-27,126
"1214","RSM00034123",2007-04-28,146
"1215","RSM00034123",2007-04-29,88
"1216","RSM00034123",2007-04-30,48
"1217","RSM00034123",2007-05-01,68
"1218","RSM00034123",2007-05-02,31
"1219","RSM00034123",2007-05-03,59
"1220","RSM00034123",2007-05-04,55
"1221","RSM00034123",2007-05-05,87
"1222","RSM00034123",2007-05-06,75
"1223","RSM00034123",2007-05-07,82
"1224","RSM00034123",2007-05-08,124
"1225","RSM00034123",2007-05-09,126
"1226","RSM00034123",2007-05-10,114
"1227","RSM00034123",2007-05-11,116
"1228","RSM00034123",2007-05-12,155
"1229","RSM00034123",2007-05-13,141
"1230","RSM00034123",2007-05-14,136
"1231","RSM00034123",2007-05-15,158
"1232","RSM00034123",2007-05-16,209
"1233","RSM00034123",2007-05-17,210
"1234","RSM00034123",2007-05-18,197
"1235","RSM00034123",2007-05-19,203
"1236","RSM00034123",2007-05-20,205
"1237","RSM00034123",2007-05-21,217
"1238","RSM00034123",2007-05-22,240
"1239","RSM00034123",2007-05-23,233
"1240","RSM00034123",2007-05-24,239
"1241","RSM00034123",2007-05-25,230
"1242","RSM00034123",2007-05-26,224
"1243","RSM00034123",2007-05-27,253
"1244","RSM00034123",2007-05-28,257
"1245","RSM00034123",2007-05-29,276
"1246","RSM00034123",2007-05-30,270
"1247","RSM00034123",2007-05-31,282
"1248","RSM00034123",2007-06-01,263
"1249","RSM00034123",2007-06-02,198
"1250","RSM00034123",2007-06-03,163
"1251","RSM00034123",2007-06-04,174
"1252","RSM00034123",2007-06-05,183
"1253","RSM00034123",2007-06-06,162
"1254","RSM00034123",2007-06-07,157
"1255","RSM00034123",2007-06-08,164
"1256","RSM00034123",2007-06-09,179
"1257","RSM00034123",2007-06-10,193
"1258","RSM00034123",2007-06-11,181
"1259","RSM00034123",2007-06-12,163
"1260","RSM00034123",2007-06-13,204
"1261","RSM00034123",2007-06-14,217
"1262","RSM00034123",2007-06-15,221
"1263","RSM00034123",2007-06-16,246
"1264","RSM00034123",2007-06-17,252
"1265","RSM00034123",2007-06-18,227
"1266","RSM00034123",2007-06-19,223
"1267","RSM00034123",2007-06-20,203
"1268","RSM00034123",2007-06-21,175
"1269","RSM00034123",2007-06-22,173
"1270","RSM00034123",2007-06-23,161
"1271","RSM00034123",2007-06-24,156
"1272","RSM00034123",2007-06-25,174
"1273","RSM00034123",2007-06-26,189
"1274","RSM00034123",2007-06-27,206
"1275","RSM00034123",2007-06-28,210
"1276","RSM00034123",2007-06-29,171
"1277","RSM00034123",2007-06-30,176
"1278","RSM00034123",2007-07-01,190
"1279","RSM00034123",2007-07-02,193
"1280","RSM00034123",2007-07-03,181
"1281","RSM00034123",2007-07-04,194
"1282","RSM00034123",2007-07-05,216
"1283","RSM00034123",2007-07-06,228
"1284","RSM00034123",2007-07-07,211
"1285","RSM00034123",2007-07-08,156
"1286","RSM00034123",2007-07-09,157
"1287","RSM00034123",2007-07-10,181
"1288","RSM00034123",2007-07-11,211
"1289","RSM00034123",2007-07-12,246
"1290","RSM00034123",2007-07-13,268
"1291","RSM00034123",2007-07-14,206
"1292","RSM00034123",2007-07-15,195
"1293","RSM00034123",2007-07-16,209
